epoch,binary_crossentropy,dice_coef,loss,val_binary_crossentropy,val_dice_coef,val_loss
0,0.2819055914878845,0.2149118036031723,0.7850266695022583,0.03144976869225502,0.5105229616165161,0.49522414803504944
1,0.03215448185801506,0.5676897168159485,0.43567219376564026,0.027852587401866913,0.5448926687240601,0.46182945370674133
2,0.03142468258738518,0.6051737666130066,0.3929639160633087,0.029863063246011734,0.5725076794624329,0.4338550567626953
3,0.0304493959993124,0.609149694442749,0.392413854598999,0.028027737513184547,0.5998420715332031,0.40638333559036255
4,0.0289801936596632,0.6493557095527649,0.3456338942050934,0.017932061105966568,0.6363083720207214,0.36516690254211426
5,0.020505039021372795,0.6795631647109985,0.3207803964614868,0.016694946214556694,0.6509711146354675,0.35194966197013855
6,0.020142681896686554,0.69968181848526,0.30261218547821045,0.0189050380140543,0.6151081323623657,0.3888627290725708
7,0.018837537616491318,0.7179619073867798,0.2736046612262726,0.01652248576283455,0.7131665349006653,0.2916090488433838
8,0.018817979842424393,0.7464274168014526,0.2511972188949585,0.015357237309217453,0.6883503198623657,0.3142354488372803
9,0.018312973901629448,0.7273753881454468,0.2702083885669708,0.016526196151971817,0.7277414202690125,0.27691376209259033
10,0.017374202609062195,0.740088939666748,0.261674702167511,0.015263164415955544,0.7440918684005737,0.26036790013313293
11,0.016135523095726967,0.7801290154457092,0.22017288208007812,0.01634957268834114,0.715779721736908,0.2880133092403412
12,0.016240626573562622,0.7516251802444458,0.2389792948961258,0.016566229984164238,0.7375106811523438,0.26689639687538147
13,0.016443433240056038,0.7717792391777039,0.22980746626853943,0.015681056305766106,0.7427639961242676,0.26131486892700195
14,0.015574799850583076,0.7780728340148926,0.22158801555633545,0.014723218977451324,0.7517603039741516,0.2516326904296875
15,0.01669744960963726,0.763583779335022,0.23709221184253693,0.015833277255296707,0.7431349754333496,0.26104244589805603
16,0.01723424904048443,0.7648544907569885,0.2361513376235962,0.0149003304541111,0.7542344331741333,0.24988405406475067
17,0.015237578190863132,0.7817729711532593,0.22002193331718445,0.016717661172151566,0.7471986413002014,0.2571016550064087
18,0.015243502333760262,0.7859109044075012,0.2154340296983719,0.014958268962800503,0.7617697715759277,0.24219214916229248
19,0.015498670749366283,0.7786636352539062,0.21337513625621796,0.014991606585681438,0.7583388686180115,0.24565519392490387
20,0.016158992424607277,0.7878677845001221,0.21326692402362823,0.015131516382098198,0.762851357460022,0.24127252399921417
21,0.015383641235530376,0.779052197933197,0.22162285447120667,0.01819571480154991,0.748445987701416,0.25423118472099304
22,0.015263128094375134,0.7862806916236877,0.21089594066143036,0.017277834936976433,0.7495226263999939,0.2524312734603882
23,0.014582104980945587,0.7924458980560303,0.20798134803771973,0.016717905178666115,0.7581863403320312,0.24487599730491638
24,0.014847238548099995,0.8153643012046814,0.18509425222873688,0.016944538801908493,0.7534536123275757,0.24975669384002686
25,0.015285798348486423,0.8081540465354919,0.19276049733161926,0.016371065750718117,0.7481051087379456,0.25444766879081726
26,0.014702357351779938,0.8116783499717712,0.18776652216911316,0.017323080450296402,0.7543764710426331,0.24907924234867096
27,0.01521447952836752,0.804663360118866,0.18527838587760925,0.017202915623784065,0.7613896131515503,0.24196363985538483
28,0.014149384573101997,0.8255996108055115,0.17492447793483734,0.018344402313232422,0.7581186890602112,0.24528491497039795
29,0.015725629404187202,0.8132336139678955,0.18666236102581024,0.022485118359327316,0.7120458483695984,0.29138463735580444
30,0.018023375421762466,0.7790936231613159,0.22287710011005402,0.017337840050458908,0.7578668594360352,0.24574583768844604
31,0.015587564557790756,0.80274498462677,0.1972600519657135,0.016136586666107178,0.768072247505188,0.23467792570590973
32,0.014609692618250847,0.8175042271614075,0.18053919076919556,0.01850360818207264,0.7498292326927185,0.2537376582622528
33,0.014228499494493008,0.8341416120529175,0.16650375723838806,0.018775660544633865,0.7535317540168762,0.25016048550605774
34,0.013807054609060287,0.8292118906974792,0.1655234396457672,0.019099488854408264,0.7464811205863953,0.2574898600578308
35,0.014554806984961033,0.8327190279960632,0.16826766729354858,0.018784482032060623,0.7531561851501465,0.2494245320558548
36,0.013368865475058556,0.8486985564231873,0.1514052450656891,0.016728373244404793,0.7718906998634338,0.23191942274570465
37,0.013522220775485039,0.8359280824661255,0.16488458216190338,0.0204449575394392,0.7457107901573181,0.25695788860321045
38,0.015072353184223175,0.8296206593513489,0.16773340106010437,0.017528090626001358,0.7661904096603394,0.23761770129203796
39,0.013078794814646244,0.8474861979484558,0.15330544114112854,0.017659492790699005,0.7746000289916992,0.22909662127494812
40,0.013595130294561386,0.852044939994812,0.14752806723117828,0.01826346665620804,0.7615481615066528,0.24211709201335907
41,0.013948779553174973,0.8418577909469604,0.15663644671440125,0.017174601554870605,0.782482922077179,0.22114504873752594
42,0.012495622970163822,0.8469497561454773,0.15435835719108582,0.017571326345205307,0.7666996717453003,0.23730683326721191
43,0.01154800970107317,0.8561722636222839,0.14430570602416992,0.01832336001098156,0.7588161826133728,0.24504230916500092
44,0.011965817771852016,0.8566769361495972,0.1433897316455841,0.018029380589723587,0.7759715914726257,0.22783859074115753
45,0.011198860593140125,0.8699050545692444,0.1302126795053482,0.017852529883384705,0.765390932559967,0.23880897462368011
46,0.010453482158482075,0.8823161125183105,0.11686316877603531,0.017531538382172585,0.7639449238777161,0.2399466633796692
47,0.011288760229945183,0.8690253496170044,0.13013985753059387,0.01718425564467907,0.7722862362861633,0.23137395083904266
48,0.010659744963049889,0.8704918622970581,0.1303943246603012,0.01769499108195305,0.7676720023155212,0.23610633611679077
49,0.010636339895427227,0.8749533891677856,0.12551665306091309,0.02030818536877632,0.7530979514122009,0.2502214014530182
