epoch,binary_crossentropy,dice_coef,loss,val_binary_crossentropy,val_dice_coef,val_loss
0,0.6248353719711304,0.0209819246083498,1.159864068031311,0.39914223551750183,0.027221331372857094,1.1535375118255615
1,0.17708279192447662,0.07804020494222641,1.1037222146987915,0.12402929365634918,0.08534979075193405,1.0951942205429077
2,0.02716350555419922,0.28958120942115784,0.8926685452461243,0.014443409629166126,0.4220128655433655,0.7614278793334961
3,0.011996504850685596,0.5484080910682678,0.6332374811172485,0.010058275423943996,0.5519800782203674,0.6328157782554626
4,0.009009611792862415,0.6571575999259949,0.5230064988136292,0.008940251544117928,0.5651512742042542,0.620872974395752
5,0.008119110949337482,0.7057825326919556,0.4732306897640228,0.007521121762692928,0.6520957946777344,0.5321320295333862
6,0.0077264802530407906,0.6992656588554382,0.47768497467041016,0.007964745163917542,0.6531118750572205,0.5309763550758362
7,0.00816007237881422,0.7332777976989746,0.4424291253089905,0.008654682897031307,0.652101993560791,0.5326495170593262
8,0.008183179423213005,0.7410059571266174,0.44032713770866394,0.007797096855938435,0.6923314332962036,0.4913747310638428
9,0.008299182169139385,0.7408538460731506,0.4316113293170929,0.007990569807589054,0.7027149200439453,0.48086017370224
10,0.008101117797195911,0.7423253655433655,0.43000850081443787,0.010262129828333855,0.6130473017692566,0.5708451867103577
11,0.008354838006198406,0.7703776955604553,0.4103480875492096,0.008076416328549385,0.7191161513328552,0.4640032649040222
12,0.008925408124923706,0.7513043880462646,0.4207056760787964,0.009481611661612988,0.686946451663971,0.49651211500167847
13,0.008117244578897953,0.7728062272071838,0.4028763771057129,0.009645933285355568,0.6822887659072876,0.5010421872138977
14,0.008768292143940926,0.7696447968482971,0.409656822681427,0.008568151853978634,0.7163001894950867,0.4663347005844116
15,0.008562409318983555,0.7753880620002747,0.3960220515727997,0.008771105669438839,0.7172719836235046,0.4655075967311859
16,0.008745123632252216,0.7791128158569336,0.4013403058052063,0.009091644547879696,0.7299030423164368,0.45276200771331787
17,0.008779851719737053,0.7832071781158447,0.39605629444122314,0.00872862059623003,0.7357182502746582,0.4467199742794037
18,0.00881950743496418,0.7606023550033569,0.4105999171733856,0.00924638006836176,0.729531466960907,0.45258867740631104
19,0.008498056791722775,0.7910827994346619,0.38735923171043396,0.012675638310611248,0.6017399430274963,0.5809390544891357
20,0.008957639336585999,0.7885338664054871,0.38718175888061523,0.008402836509048939,0.7466181516647339,0.43492186069488525
21,0.00815960206091404,0.7870230674743652,0.39210498332977295,0.01004107017070055,0.7137408256530762,0.4675600826740265
22,0.009361748583614826,0.7806077003479004,0.3978588283061981,0.010108156129717827,0.7427617311477661,0.4378991425037384
23,0.008567928336560726,0.7929680943489075,0.3859531283378601,0.023362208157777786,0.4737910330295563,0.7080615162849426
24,0.009223124012351036,0.7835244536399841,0.39532536268234253,0.009757491759955883,0.7503637671470642,0.43068480491638184
