epoch,binary_crossentropy,dice_coef,loss,val_binary_crossentropy,val_dice_coef,val_loss
0,0.16919153928756714,0.2249864935874939,0.7869022488594055,0.021822798997163773,0.4892767369747162,0.5203543901443481
1,0.02749573066830635,0.5483229756355286,0.457832396030426,0.0278212521225214,0.486596018075943,0.5274127125740051
2,0.022741593420505524,0.6019473671913147,0.39543893933296204,0.02419717237353325,0.5658178925514221,0.44310152530670166
3,0.020630141720175743,0.658976137638092,0.3447868824005127,0.020140694454312325,0.5906776189804077,0.42072269320487976
4,0.02068142406642437,0.6713834404945374,0.334056556224823,0.018012315034866333,0.6286964416503906,0.38116759061813354
5,0.017366167157888412,0.6855587363243103,0.3107474148273468,0.013082812540233135,0.6894229054450989,0.318053275346756
6,0.01760055497288704,0.7083644270896912,0.2953621745109558,0.016690116375684738,0.7169051766395569,0.28949636220932007
7,0.01573658548295498,0.729338526725769,0.27569273114204407,0.016187522560358047,0.708394467830658,0.29812905192375183
8,0.017359863966703415,0.7247478365898132,0.26970934867858887,0.017793893814086914,0.6997571587562561,0.3069031834602356
9,0.01612328365445137,0.7256162166595459,0.2762885093688965,0.015633484348654747,0.7274988293647766,0.27897289395332336
10,0.01606106199324131,0.7473904490470886,0.2575901448726654,0.01469101570546627,0.7430993318557739,0.2632233202457428
11,0.015922339633107185,0.7182524800300598,0.28321951627731323,0.01647282764315605,0.7238634824752808,0.28293654322624207
12,0.015506449155509472,0.7413403391838074,0.25684553384780884,0.013419130817055702,0.6988504528999329,0.30789434909820557
13,0.01475782971829176,0.7463497519493103,0.25824496150016785,0.014655625447630882,0.7380174994468689,0.268705278635025
14,0.015092900022864342,0.7630546689033508,0.23724456131458282,0.014228316955268383,0.7406566739082336,0.26588574051856995
15,0.013932650908827782,0.7740984559059143,0.22853228449821472,0.01437224168330431,0.7367725968360901,0.27019044756889343
16,0.013007569126784801,0.7960888147354126,0.2068827599287033,0.01680290512740612,0.7272214889526367,0.27894437313079834
17,0.013728530146181583,0.7909263968467712,0.21392551064491272,0.0145491361618042,0.7522233128547668,0.2541177272796631
18,0.01422084216028452,0.7663315534591675,0.23735859990119934,0.012803438119590282,0.7389571070671082,0.26772570610046387
19,0.013368855230510235,0.7788369059562683,0.2249666005373001,0.012657209299504757,0.7436079382896423,0.2633339762687683
20,0.012888145633041859,0.7905181050300598,0.2139028012752533,0.01269405148923397,0.7321401834487915,0.2747262120246887
21,0.013270840048789978,0.7925213575363159,0.20960894227027893,0.01584797352552414,0.7386673092842102,0.26724275946617126
22,0.012746818363666534,0.7995061278343201,0.20428693294525146,0.014024034142494202,0.7575053572654724,0.24930791556835175
23,0.013005925342440605,0.8059357404708862,0.19680741429328918,0.01354925986379385,0.7458764910697937,0.2612360417842865
24,0.012087620794773102,0.8190285563468933,0.1838063895702362,0.014109134674072266,0.7494238018989563,0.2575010061264038
25,0.013924623839557171,0.7810787558555603,0.21633580327033997,0.017276378348469734,0.6954086422920227,0.31415385007858276
26,0.02354431338608265,0.6757717132568359,0.3211308717727661,0.01262645237147808,0.7400564551353455,0.2669801414012909
27,0.016195647418498993,0.7389056086540222,0.2629782259464264,0.014332050457596779,0.7545866370201111,0.2521388530731201
28,0.013540123589336872,0.7827599048614502,0.2212991714477539,0.01598304696381092,0.746283233165741,0.26015424728393555
29,0.013313612900674343,0.7806712985038757,0.21903939545154572,0.013752912171185017,0.7552774548530579,0.2513430416584015
30,0.014440224505960941,0.7796763181686401,0.21790388226509094,0.01412111148238182,0.748635470867157,0.25806912779808044
31,0.013765745796263218,0.7636632323265076,0.22973938286304474,0.013649708591401577,0.7411084175109863,0.26610273122787476
32,0.012784003280103207,0.7936059236526489,0.21022029221057892,0.015508581884205341,0.7541514039039612,0.2524702847003937
33,0.01324415486305952,0.7815296649932861,0.2178320437669754,0.015062885358929634,0.755283772945404,0.25190722942352295
34,0.013217060826718807,0.7943709492683411,0.2097964733839035,0.014442273415625095,0.7560726404190063,0.2504858374595642
35,0.01207659486681223,0.8063920140266418,0.19706638157367706,0.013737368397414684,0.7436760663986206,0.26409468054771423
36,0.011919612996280193,0.8206642866134644,0.1831914782524109,0.01613977923989296,0.7490803003311157,0.2579843997955322
37,0.011665095575153828,0.818634033203125,0.18438783288002014,0.016104577109217644,0.7484469413757324,0.2583114504814148
38,0.012130594812333584,0.8141314387321472,0.1785910427570343,0.016216367483139038,0.7430469393730164,0.26449888944625854
39,0.01179300807416439,0.8087798953056335,0.19444352388381958,0.016891393810510635,0.748734176158905,0.25814229249954224
40,0.011692846193909645,0.8252789974212646,0.17849087715148926,0.014972259290516376,0.7599045634269714,0.24753619730472565
41,0.011148211546242237,0.824922502040863,0.16740700602531433,0.014494137838482857,0.754221498966217,0.252418577671051
42,0.010974817909300327,0.837131142616272,0.1661870777606964,0.018834300339221954,0.7245247960090637,0.2821143567562103
43,0.011278942227363586,0.8300000429153442,0.1736925095319748,0.01665649190545082,0.7525674104690552,0.2540922164916992
44,0.011214853264391422,0.8345620632171631,0.16887018084526062,0.017824387177824974,0.7447382211685181,0.2622823417186737
