epoch,binary_crossentropy,dice_coef,loss,lr,val_binary_crossentropy,val_dice_coef,val_loss
30,0.011262415908277035,0.8707189559936523,0.1348404586315155,0.00547,0.018960392102599144,0.7543807029724121,0.2586427927017212
31,0.011214718222618103,0.8702372908592224,0.13504230976104736,0.004894953,0.01910223625600338,0.7434953451156616,0.2699074149131775
32,0.010196820832788944,0.8821257948875427,0.12243017554283142,0.004282079,0.01744857430458069,0.7621008157730103,0.24988913536071777
33,0.010128437541425228,0.8815582394599915,0.12398064136505127,0.00365,0.022507991641759872,0.7264546155929565,0.28610125184059143
34,0.010117032565176487,0.8829524517059326,0.12246358394622803,0.0030179205,0.01797039993107319,0.7540386319160461,0.2579523026943207
35,0.009394912980496883,0.8969233632087708,0.10806437581777573,0.0024050467,0.0178796648979187,0.7617611885070801,0.2501509189605713
36,0.008680465631186962,0.8964868783950806,0.10814757645130157,0.00183,0.0172913558781147,0.7618429064750671,0.25026383996009827
37,0.008717925287783146,0.9023813009262085,0.1023276224732399,0.001310253,0.01756404899060726,0.7575135231018066,0.2546021342277527
38,0.008215214125812054,0.9032391905784607,0.10110791772603989,0.00086159824,0.01758185401558876,0.7501706480979919,0.26214173436164856
39,0.008062792010605335,0.9048390984535217,0.09813383221626282,0.0004976675,0.017389537766575813,0.7572065591812134,0.25480523705482483
40,0.008276988752186298,0.9030632972717285,0.1013728454709053,0.00022951886,0.017435014247894287,0.7574977278709412,0.25446924567222595
41,0.00810006633400917,0.9033023715019226,0.10022413730621338,6.529978e-05,0.017472459003329277,0.7559823393821716,0.2560574412345886
42,0.007873497903347015,0.9031095504760742,0.10083611309528351,1e-05,0.017491577193140984,0.7553901672363281,0.2566581666469574
43,0.009011716581881046,0.8924264311790466,0.11128214746713638,0.006538852,0.019329717382788658,0.7441011667251587,0.2694665491580963
44,0.01052003726363182,0.8764746785163879,0.1288994401693344,0.0064727087,0.01920725591480732,0.7464853525161743,0.26638635993003845
45,0.010178040713071823,0.8820840120315552,0.12354212254285812,0.006363463,0.017820538952946663,0.75760418176651,0.2546406388282776
46,0.01020460668951273,0.8781774640083313,0.12743812799453735,0.0062125935,0.022577691823244095,0.720770001411438,0.2930915057659149
47,0.009634401649236679,0.8864997029304504,0.11896682530641556,0.0060221404,0.01835145428776741,0.7544947862625122,0.25824710726737976
48,0.009664013050496578,0.8836427330970764,0.12185640633106232,0.0057946783,0.02002768963575363,0.7512073516845703,0.26129409670829773
49,0.010099469684064388,0.8850123882293701,0.12016008794307709,0.0055332845,0.019320305436849594,0.746232807636261,0.2666437327861786
