epoch,binary_crossentropy,dice_coef,loss,val_binary_crossentropy,val_dice_coef,val_loss
0,0.30656370520591736,0.2440069317817688,0.7560252547264099,0.04698728024959564,0.501675546169281,0.5041108727455139
1,0.04180692881345749,0.5772634148597717,0.42390769720077515,0.037990689277648926,0.5042097568511963,0.5027300715446472
2,0.030530979856848717,0.6110715270042419,0.38906341791152954,0.026243072003126144,0.6160593032836914,0.3900386095046997
3,0.030996151268482208,0.6443511843681335,0.35149502754211426,0.028095630928874016,0.5972871780395508,0.4079362452030182
4,0.031096333637833595,0.6395360231399536,0.35943275690078735,0.02938183583319187,0.5892349481582642,0.4159316420555115
5,0.032198965549468994,0.6398115754127502,0.35524290800094604,0.024698404595255852,0.6294496655464172,0.37695392966270447
6,0.02559918351471424,0.6979327201843262,0.3026057183742523,0.026142660528421402,0.6115888953208923,0.3932082951068878
7,0.029223237186670303,0.6684009432792664,0.32654160261154175,0.03076963499188423,0.6225953698158264,0.3826395273208618
8,0.027250271290540695,0.6927701234817505,0.3072689473628998,0.02021941915154457,0.7051068544387817,0.299613893032074
9,0.025704514235258102,0.7211470007896423,0.28065913915634155,0.019773755222558975,0.7213694453239441,0.2827582359313965
10,0.02264326438307762,0.7155490517616272,0.2848908305168152,0.0204449575394392,0.7129297852516174,0.29053783416748047
11,0.02347378619015217,0.7271726131439209,0.2744605839252472,0.02127380669116974,0.7081612348556519,0.2957601547241211
12,0.0218224935233593,0.7523349523544312,0.248559832572937,0.020913932472467422,0.7019136548042297,0.3021226227283478
13,0.020558716729283333,0.7599889039993286,0.23051555454730988,0.02078341692686081,0.7025131583213806,0.301767498254776
14,0.019708681851625443,0.765906572341919,0.23483164608478546,0.019884435459971428,0.7383092641830444,0.26564252376556396
15,0.01995488442480564,0.7745662331581116,0.2267196923494339,0.0172425527125597,0.7469091415405273,0.2573111653327942
16,0.020420335233211517,0.7402205467224121,0.2602279782295227,0.0222629364579916,0.6927704811096191,0.3113095164299011
17,0.02095993608236313,0.7506871223449707,0.25140058994293213,0.01805436983704567,0.7370643019676208,0.26736390590667725
18,0.020455149933695793,0.78101646900177,0.22094710171222687,0.01696169003844261,0.7495760917663574,0.2546999454498291
19,0.020668812096118927,0.759591281414032,0.2418893575668335,0.018026292324066162,0.7511364221572876,0.25273221731185913
20,0.019458593800663948,0.7713577747344971,0.22857756912708282,0.01787693239748478,0.7488428354263306,0.2551960051059723
21,0.016973692923784256,0.7908946871757507,0.21058857440948486,0.018065551295876503,0.7468938827514648,0.2568961977958679
22,0.017526524141430855,0.775799572467804,0.22444650530815125,0.01735718548297882,0.7602220177650452,0.24379165470600128
23,0.01772492006421089,0.7834583520889282,0.21770533919334412,0.01762809045612812,0.7547866702079773,0.24930903315544128
24,0.017577683553099632,0.7766655087471008,0.22186081111431122,0.018200868740677834,0.7535080909729004,0.2503082752227783
25,0.020435351878404617,0.7739402651786804,0.22718460857868195,0.0173290204256773,0.7528265714645386,0.2510010898113251
26,0.018532155081629753,0.7896305322647095,0.21067073941230774,0.017400555312633514,0.7609896063804626,0.2428945004940033
27,0.017460143193602562,0.7910268306732178,0.20627133548259735,0.020728688687086105,0.7235115766525269,0.27998480200767517
28,0.01963169313967228,0.7949005961418152,0.20534078776836395,0.019178548827767372,0.7518359422683716,0.25227275490760803
29,0.018886541947722435,0.7634143829345703,0.2286246120929718,0.018821436911821365,0.7455814480781555,0.25772565603256226
30,0.01692379079759121,0.7870765328407288,0.2145250141620636,0.018041448667645454,0.7611855268478394,0.24236330389976501
31,0.016964761540293694,0.805518388748169,0.19408898055553436,0.01925329491496086,0.7458598017692566,0.2578853666782379
32,0.01705503650009632,0.8069890141487122,0.1933792531490326,0.01837247982621193,0.7632938027381897,0.24055390059947968
33,0.017103077843785286,0.7989633083343506,0.20281867682933807,0.01790449023246765,0.76472008228302,0.2387923002243042
34,0.016324441879987717,0.8209424018859863,0.17976906895637512,0.019459407776594162,0.7509095072746277,0.2531275749206543
35,0.016542410477995872,0.8152844905853271,0.1853109449148178,0.020228372886776924,0.7479442358016968,0.2559727132320404
36,0.017291264608502388,0.809646725654602,0.18999840319156647,0.019871992990374565,0.759625256061554,0.24391262233257294
37,0.01654154062271118,0.8103907704353333,0.19061428308486938,0.018764695152640343,0.7510089874267578,0.25256797671318054
38,0.015682455152273178,0.8251616954803467,0.17468753457069397,0.020928196609020233,0.7545095682144165,0.24917013943195343
39,0.01678399182856083,0.8260263800621033,0.17441663146018982,0.019805802032351494,0.7497042417526245,0.2535960376262665
40,0.017877763137221336,0.7973407506942749,0.20010721683502197,0.020180901512503624,0.7487708330154419,0.2546005845069885
41,0.016808724030852318,0.8182091116905212,0.18293531239032745,0.021586144343018532,0.7377333045005798,0.2657873332500458
42,0.015592827461659908,0.8266951441764832,0.16944272816181183,0.019603746011853218,0.7646852135658264,0.23909573256969452
43,0.016651177778840065,0.8366367220878601,0.16425035893917084,0.019487539306282997,0.7674020528793335,0.2363128960132599
44,0.015904642641544342,0.8279730677604675,0.17219826579093933,0.019615521654486656,0.7644274830818176,0.23936590552330017
45,0.01498337835073471,0.8410879969596863,0.1583368182182312,0.018848229199647903,0.7666007876396179,0.23694486916065216
46,0.014825276099145412,0.829536497592926,0.16009418666362762,0.018791381269693375,0.7640209794044495,0.23996217548847198
47,0.01439590658992529,0.8444691896438599,0.1535848081111908,0.01929515413939953,0.7668474316596985,0.23659133911132812
48,0.014154206961393356,0.8440742492675781,0.15616995096206665,0.019026029855012894,0.7635746598243713,0.240284264087677
49,0.013211138546466827,0.8547700047492981,0.14469435811042786,0.019895000383257866,0.757254421710968,0.2464158535003662
