epoch,binary_crossentropy,dice_coef,loss,lr,val_binary_crossentropy,val_dice_coef,val_loss
0,0.2379055917263031,0.195767343044281,0.8032078742980957,1e-04,0.027886925265192986,0.532761812210083,0.4721452295780182
1,0.03034105710685253,0.5288323760032654,0.46886947751045227,1e-04,0.027147075161337852,0.5675209760665894,0.43819525837898254
2,0.028858903795480728,0.5836001038551331,0.41740936040878296,1e-04,0.023151813074946404,0.6197195053100586,0.38568925857543945
3,0.027516154572367668,0.6041358709335327,0.3931341767311096,1e-04,0.021444732323288918,0.6641237139701843,0.3404477834701538
4,0.023848893120884895,0.6475009918212891,0.3531818985939026,1e-04,0.019468698650598526,0.6879904866218567,0.31592023372650146
5,0.020890487357974052,0.7112394571304321,0.29060453176498413,1e-04,0.02008439414203167,0.6917350888252258,0.31294214725494385
6,0.020136987790465355,0.7137022614479065,0.28708019852638245,1e-04,0.01659160666167736,0.7386254668235779,0.26530721783638
7,0.018230793997645378,0.7351895570755005,0.26629260182380676,1e-04,0.018434446305036545,0.7215743064880371,0.28289052844047546
8,0.01928114891052246,0.7339062094688416,0.2595509886741638,1e-04,0.018144790083169937,0.7081179618835449,0.2942468225955963
9,0.017962640151381493,0.7226813435554504,0.27171650528907776,1e-04,0.018315019086003304,0.7228884696960449,0.27963271737098694
10,0.019092079252004623,0.7268944978713989,0.27421897649765015,1e-04,0.017588647082448006,0.7313357591629028,0.2726265788078308
11,0.018073322251439095,0.755881667137146,0.24495364725589752,1e-04,0.023710737004876137,0.6713365316390991,0.33181437849998474
12,0.016865218058228493,0.7534672021865845,0.24826988577842712,1e-05,0.014608502388000488,0.7680069804191589,0.23544034361839294
13,0.015732379630208015,0.7508964538574219,0.2481675148010254,1e-05,0.014284046366810799,0.7641585469245911,0.2390725016593933
14,0.015553326345980167,0.7645850777626038,0.23416350781917572,1e-05,0.015313553623855114,0.7596104741096497,0.24369634687900543
15,0.015505386516451836,0.7687954902648926,0.22964689135551453,1e-05,0.014749220572412014,0.7671966552734375,0.23618976771831512
16,0.015624679625034332,0.7726317048072815,0.21960307657718658,1e-05,0.014699303545057774,0.7680349349975586,0.23542143404483795
17,0.015134562738239765,0.7860971689224243,0.21367646753787994,1e-05,0.014342986047267914,0.7674723863601685,0.23588711023330688
18,0.014834939502179623,0.7905636429786682,0.21020996570587158,1e-06,0.01443482469767332,0.7681615948677063,0.2352409064769745
19,0.015156160108745098,0.7856476902961731,0.21518927812576294,1e-06,0.014472424052655697,0.7682590484619141,0.23515954613685608
20,0.015205307863652706,0.7847593426704407,0.21129734814167023,1e-06,0.014471312053501606,0.7680553793907166,0.23534344136714935
21,0.01497458852827549,0.7814375758171082,0.21802152693271637,1e-06,0.01447538286447525,0.7677789926528931,0.2355976551771164
22,0.014791334047913551,0.7865774035453796,0.2139596790075302,1e-06,0.014509228989481926,0.7676035165786743,0.23576511442661285
23,0.01507808081805706,0.7839692831039429,0.21619388461112976,1e-06,0.014550582505762577,0.7676846385002136,0.23568002879619598
24,0.01480330154299736,0.7845055460929871,0.21604569256305695,1e-07,0.014546136371791363,0.7676485180854797,0.23571209609508514
25,0.015184624120593071,0.7796059250831604,0.22035934031009674,1e-07,0.01454774010926485,0.7676194310188293,0.23573891818523407
26,0.014994113706052303,0.7749146819114685,0.2220851331949234,1e-07,0.01454861182719469,0.7676233053207397,0.23573444783687592
27,0.014986009337008,0.7945322394371033,0.2059653252363205,1e-07,0.014556082896888256,0.7676705718040466,0.23569044470787048
28,0.01508930791169405,0.7739130854606628,0.22735373675823212,1e-07,0.014545588754117489,0.7676447629928589,0.2357119768857956
29,0.014940639957785606,0.7913976907730103,0.20892736315727234,1e-08,0.01454546395689249,0.7676436305046082,0.2357129156589508
30,0.01500317919999361,0.7768592834472656,0.217537984251976,1e-08,0.014545771293342113,0.7676401138305664,0.23571616411209106
31,0.014738837257027626,0.7971080541610718,0.20319220423698425,1e-08,0.014544866047799587,0.7676366567611694,0.2357192188501358
32,0.01492702029645443,0.7810336351394653,0.2111169844865799,1e-08,0.014544864185154438,0.7676367163658142,0.2357190102338791
33,0.014763283543288708,0.7907594442367554,0.20886674523353577,1e-08,0.014545203186571598,0.7676347494125366,0.23572079837322235
34,0.015058018267154694,0.7795180082321167,0.221213698387146,1e-09,0.014545184560120106,0.767634391784668,0.23572105169296265
35,0.015271776355803013,0.7794650197029114,0.2199702113866806,1e-09,0.014545207843184471,0.7676345109939575,0.2357209324836731
36,0.015199556015431881,0.7705326080322266,0.22172340750694275,1e-09,0.014545216225087643,0.767634391784668,0.23572097718715668
37,0.014919925481081009,0.7869023680686951,0.2126048058271408,1e-09,0.014545214362442493,0.7676345109939575,0.23572096228599548
38,0.015012740157544613,0.7771790027618408,0.2233499139547348,1e-09,0.014545219950377941,0.767634391784668,0.23572100698947906
39,0.014970501884818077,0.7677260637283325,0.22938117384910583,9.9999994e-11,0.014545219950377941,0.767634391784668,0.23572100698947906
40,0.015137122943997383,0.7762494683265686,0.22535717487335205,9.9999994e-11,0.014545219950377941,0.767634391784668,0.23572100698947906
41,0.01497948169708252,0.7702901363372803,0.22932730615139008,9.9999994e-11,0.014545219950377941,0.767634391784668,0.23572100698947906
42,0.014971446245908737,0.7824319005012512,0.21707186102867126,9.9999994e-11,0.014545219950377941,0.767634391784668,0.23572103679180145
43,0.01489555835723877,0.7805914878845215,0.218919038772583,9.9999994e-11,0.014545219950377941,0.767634391784668,0.23572103679180145
44,0.014872761443257332,0.7865625023841858,0.21470816433429718,9.999999e-12,0.014545219950377941,0.767634391784668,0.23572103679180145
45,0.014808685518801212,0.7839632630348206,0.21626360714435577,9.999999e-12,0.014545219950377941,0.767634391784668,0.23572103679180145
46,0.014938865788280964,0.7769842743873596,0.22167205810546875,9.999999e-12,0.014545219950377941,0.767634391784668,0.23572100698947906
47,0.014752006158232689,0.7963112592697144,0.20505061745643616,9.999999e-12,0.014545219950377941,0.767634391784668,0.23572103679180145
48,0.014934652484953403,0.7861461043357849,0.21177300810813904,9.999999e-12,0.014545219950377941,0.767634391784668,0.23572103679180145
49,0.015057134442031384,0.777140200138092,0.22359926998615265,9.999999e-13,0.014545219019055367,0.767634391784668,0.23572103679180145
50,0.01508642639964819,0.78790682554245,0.21287475526332855,9.999999e-13,0.014545219950377941,0.767634391784668,0.23572103679180145
51,0.014924904331564903,0.7762686014175415,0.21968360245227814,9.999999e-13,0.014545219950377941,0.767634391784668,0.23572103679180145
52,0.014800779521465302,0.7825583219528198,0.21864601969718933,9.999999e-13,0.014545219950377941,0.767634391784668,0.23572103679180145
53,0.014968790113925934,0.7694702744483948,0.22977441549301147,9.999999e-13,0.014545219950377941,0.767634391784668,0.23572103679180145
54,0.015096674673259258,0.777273952960968,0.22228239476680756,9.999999e-14,0.014545219950377941,0.767634391784668,0.23572103679180145
55,0.015085361897945404,0.7860719561576843,0.21543116867542267,9.999999e-14,0.014545219950377941,0.767634391784668,0.23572103679180145
56,0.015131862834095955,0.7744700908660889,0.22279290854930878,9.999999e-14,0.014545219950377941,0.767634391784668,0.23572103679180145
57,0.015087975189089775,0.7847887277603149,0.21352273225784302,9.999999e-14,0.014545219950377941,0.767634391784668,0.23572103679180145
58,0.014986454509198666,0.7749621272087097,0.22170189023017883,9.999999e-14,0.014545219950377941,0.767634391784668,0.23572103679180145
59,0.014971398748457432,0.794543445110321,0.2067231982946396,9.999999e-15,0.014545219950377941,0.767634391784668,0.23572103679180145
60,0.014739410020411015,0.780863881111145,0.21978330612182617,9.999999e-15,0.014545219950377941,0.767634391784668,0.23572103679180145
61,0.015009532682597637,0.7773590683937073,0.22128351032733917,9.999999e-15,0.014545219950377941,0.767634391784668,0.23572103679180145
62,0.015093633905053139,0.7773741483688354,0.22418880462646484,9.999999e-15,0.014545219950377941,0.767634391784668,0.23572103679180145
63,0.014833285473287106,0.784029483795166,0.21640796959400177,9.999999e-15,0.014545219950377941,0.767634391784668,0.23572103679180145
64,0.014805209822952747,0.7872892618179321,0.21366849541664124,9.999999e-16,0.014545219950377941,0.767634391784668,0.23572103679180145
65,0.01489100232720375,0.7952150106430054,0.20521719753742218,9.999999e-16,0.014545219950377941,0.767634391784668,0.23572103679180145
66,0.015067988075315952,0.7773826122283936,0.21906636655330658,9.999999e-16,0.014545219950377941,0.767634391784668,0.23572103679180145
67,0.014873945154249668,0.7897205352783203,0.2102021872997284,9.999999e-16,0.014545219950377941,0.767634391784668,0.23572103679180145
68,0.015110215172171593,0.7844185829162598,0.21523304283618927,9.999999e-16,0.014545219950377941,0.767634391784668,0.23572103679180145
69,0.014833187684416771,0.7880353331565857,0.21061700582504272,9.999999e-17,0.014545219950377941,0.767634391784668,0.23572103679180145
70,0.015075063332915306,0.7811402678489685,0.21946215629577637,9.999999e-17,0.014545219950377941,0.767634391784668,0.23572103679180145
71,0.01512002944946289,0.7604029774665833,0.24014708399772644,9.999999e-17,0.014545219950377941,0.767634391784668,0.23572103679180145
72,0.01506036426872015,0.7831999659538269,0.20892885327339172,9.999999e-17,0.014545219950377941,0.767634391784668,0.23572103679180145
73,0.015061971731483936,0.7751815319061279,0.22559703886508942,9.999999e-17,0.014545219950377941,0.767634391784668,0.23572103679180145
74,0.01498879212886095,0.7862582802772522,0.21397575736045837,9.999999e-18,0.014545219950377941,0.767634391784668,0.23572103679180145
75,0.014830741100013256,0.7774732112884521,0.214712992310524,9.999999e-18,0.014545219950377941,0.767634391784668,0.23572103679180145
76,0.015025641769170761,0.7729048132896423,0.22828111052513123,9.999999e-18,0.014545219950377941,0.767634391784668,0.23572103679180145
77,0.01492367871105671,0.7894268035888672,0.2118314951658249,9.999999e-18,0.014545219950377941,0.767634391784668,0.23572103679180145
78,0.014791645109653473,0.7776530981063843,0.2235218733549118,9.999999e-18,0.014545219950377941,0.767634391784668,0.23572103679180145
79,0.015272756107151508,0.779177188873291,0.21927741169929504,9.999999e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
80,0.014938865788280964,0.7627196907997131,0.23638133704662323,9.999999e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
81,0.014887470752000809,0.7913463711738586,0.20898418128490448,9.999999e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
82,0.015170355327427387,0.7900062799453735,0.2103957235813141,9.999999e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
83,0.014926467090845108,0.786653459072113,0.21385224163532257,9.999999e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
84,0.014922190457582474,0.7843896150588989,0.21603044867515564,1e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
85,0.015015761367976665,0.7795219421386719,0.21766409277915955,1e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
86,0.015046152286231518,0.7731234431266785,0.22807808220386505,1e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
87,0.01547902449965477,0.7739569544792175,0.2239687740802765,1e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
88,0.015180320478975773,0.7903838157653809,0.21084749698638916,1e-19,0.014545219950377941,0.767634391784668,0.23572103679180145
