epoch,binary_crossentropy,dice_coef,loss,val_binary_crossentropy,val_dice_coef,val_loss
0,0.4131298065185547,0.11966820806264877,0.8801460266113281,0.08933594822883606,0.3158775866031647,0.6873596906661987
1,0.043059781193733215,0.5012609958648682,0.49438419938087463,0.029425857588648796,0.5372836589813232,0.46981361508369446
2,0.031300850212574005,0.5832901000976562,0.41589364409446716,0.02957533672451973,0.555849015712738,0.45161357522010803
3,0.031219571828842163,0.5887112021446228,0.40850502252578735,0.027816293761134148,0.5992639660835266,0.4062991738319397
4,0.030613835901021957,0.644320011138916,0.3476260304450989,0.03288695216178894,0.5603923797607422,0.44500914216041565
5,0.026987416669726372,0.6611129641532898,0.3361753821372986,0.0260445699095726,0.5921440124511719,0.4125245213508606
6,0.022593585774302483,0.6926588416099548,0.30897799134254456,0.021959424018859863,0.6677051186561584,0.33653905987739563
7,0.021422918885946274,0.7287436723709106,0.2689445912837982,0.019059069454669952,0.7017826437950134,0.3026282489299774
8,0.021091070026159286,0.7214325070381165,0.2806662917137146,0.02112468332052231,0.6726072430610657,0.33149319887161255
9,0.018126709386706352,0.7200630903244019,0.2791815400123596,0.015326479449868202,0.7382081151008606,0.26629412174224854
10,0.019782541319727898,0.7501192688941956,0.2506212890148163,0.015438164584338665,0.7027774453163147,0.3008768558502197
11,0.018035326153039932,0.7519428730010986,0.2479046881198883,0.015682769939303398,0.7423830628395081,0.2618601620197296
12,0.02035764791071415,0.7520598769187927,0.24577292799949646,0.015886511653661728,0.7382982969284058,0.26618582010269165
13,0.01618523895740509,0.7599732279777527,0.2403651922941208,0.017887147143483162,0.724898636341095,0.2793777883052826
14,0.0161115899682045,0.7742937803268433,0.22625546157360077,0.015574630349874496,0.751876711845398,0.2522437870502472
15,0.016522899270057678,0.778614342212677,0.2198127806186676,0.01901496946811676,0.7055367827415466,0.29915210604667664
16,0.015510941855609417,0.7976372838020325,0.20286217331886292,0.017325563356280327,0.7142901420593262,0.2891570031642914
17,0.01582774706184864,0.7781718969345093,0.21210119128227234,0.01611088588833809,0.7395198941230774,0.2646878957748413
18,0.016211336478590965,0.7776265740394592,0.2240285873413086,0.01662479341030121,0.746126651763916,0.2579696476459503
19,0.01711626723408699,0.7669888734817505,0.22342388331890106,0.015329452231526375,0.7619451880455017,0.24175025522708893
20,0.015826210379600525,0.7986992597579956,0.19374428689479828,0.016817206516861916,0.7452911138534546,0.25855526328086853
21,0.01843412220478058,0.7797326445579529,0.22201654314994812,0.017246851697564125,0.745372474193573,0.25896990299224854
22,0.015580305829644203,0.8014598488807678,0.19950221478939056,0.016041776165366173,0.7593833208084106,0.2445264607667923
23,0.015536170452833176,0.7965939044952393,0.20331962406635284,0.01862988993525505,0.7396317720413208,0.2636224329471588
24,0.015359466895461082,0.8066924214363098,0.1881968379020691,0.015799151733517647,0.7680397629737854,0.2356063574552536
25,0.0160477664321661,0.7941508293151855,0.20700128376483917,0.01824221760034561,0.7396899461746216,0.26489177346229553
26,0.016293538734316826,0.7969935536384583,0.20175692439079285,0.016656171530485153,0.7638750076293945,0.23997028172016144
27,0.014695840887725353,0.8013834357261658,0.19890491664409637,0.01780889183282852,0.7542127370834351,0.24932554364204407
28,0.014742192812263966,0.8234356045722961,0.17643915116786957,0.02019076608121395,0.7306992411613464,0.2714718282222748
29,0.01658780314028263,0.8085514307022095,0.19039389491081238,0.018456287682056427,0.745015561580658,0.2589178681373596
30,0.014833272434771061,0.8242117762565613,0.17602121829986572,0.017849260941147804,0.7568249106407166,0.24708348512649536
31,0.01463752705603838,0.8327662348747253,0.16702477633953094,0.0173676535487175,0.7664139866828918,0.23731571435928345
32,0.014377543702721596,0.8223405480384827,0.17825014889240265,0.01710546761751175,0.7633340954780579,0.24023523926734924
33,0.014429488219320774,0.8185889720916748,0.17323482036590576,0.018515227362513542,0.7609975934028625,0.24264933168888092
34,0.015753615647554398,0.8020983338356018,0.19447889924049377,0.017712533473968506,0.7582811117172241,0.24578775465488434
35,0.013815854676067829,0.818659245967865,0.1711074262857437,0.017958415672183037,0.761720597743988,0.24199779331684113
36,0.013911767862737179,0.8321147561073303,0.16595381498336792,0.01868119277060032,0.7509971857070923,0.2523973882198334
37,0.013296281918883324,0.8412888646125793,0.15861479938030243,0.017595211043953896,0.7598966360092163,0.24389031529426575
38,0.012549547478556633,0.8458945751190186,0.15262813866138458,0.019449323415756226,0.7457417845726013,0.25746890902519226
39,0.013086572289466858,0.8290494084358215,0.1714443415403366,0.01894347555935383,0.7551515698432922,0.2487049549818039
40,0.013623359613120556,0.8412600755691528,0.1577448844909668,0.01780010759830475,0.7645136117935181,0.23918557167053223
41,0.01194505114108324,0.8491040468215942,0.14360955357551575,0.0183420330286026,0.7606967687606812,0.2433980405330658
42,0.012887606397271156,0.8430496454238892,0.1577340066432953,0.01811452955007553,0.7574987411499023,0.24647551774978638
43,0.011532907374203205,0.8622416257858276,0.13839483261108398,0.019299013540148735,0.7532100677490234,0.2505718469619751
44,0.011394064873456955,0.8651748895645142,0.1348867118358612,0.021247323602437973,0.7268961071968079,0.2770397961139679
45,0.012316389009356499,0.850530207157135,0.15061864256858826,0.01795431226491928,0.7594004273414612,0.2441481351852417
46,0.01149797160178423,0.8656139969825745,0.13464561104774475,0.01820565201342106,0.7648859620094299,0.23898380994796753
47,0.011626170948147774,0.8559777736663818,0.14478610455989838,0.018150851130485535,0.7672386169433594,0.2363215833902359
48,0.01068432629108429,0.8721458911895752,0.12830081582069397,0.019502591341733932,0.7509031295776367,0.2522154450416565
49,0.01027793250977993,0.8873700499534607,0.11270350217819214,0.019567126408219337,0.7524218559265137,0.2514343857765198
