;loss_train;loss_val;metric_train;metric_val
0;5.992449588245815;3.9099908767437395;2.9359818511539038;0.748695118014108
1;6.5701823234558105;3.3713244169273158;3.1017364501953124;0.7337291308424689
2;7.696441152360705;2.955454451539977;3.250290611055162;0.7524971282956275
3;5.9495985825856526;1.9465644039552321;2.924934000439114;0.8115407851609316
4;5.86200843916999;1.7266548865220763;3.0104342884487574;0.5499270881780169
5;5.033082771301269;1.1605802614622833;2.7181908713446723;0.5927541951162063
6;4.5921256992552015;2.002545093440197;2.830474657482571;0.5467669659886848
7;4.883255510860019;1.96790881133215;2.7142958747016057;0.578853712501851
8;4.314140113194783;2.046362004666166;2.4736132860183715;0.5646268626336347
9;3.845833163791233;1.2212651057846167;2.551348434554206;0.46299744668332016
10;3.3361041996214125;2.519582920453765;2.374258372518751;0.6237662659788673
11;2.8685726722081504;0.7145705839449709;2.147652186287774;0.4047837201929228
12;2.4915655745400325;0.5625773237129166;1.9204241103596158;0.3505255091427402
13;2.0645506825711992;0.8388834863276728;1.6644323865572612;0.39546009441520175
14;1.6662050194210476;0.4564548931137489;1.4479928188853795;0.32238063162235037
15;1.5630797147750854;0.3592661947881094;1.4169833408461676;0.2935818267426591
16;1.204813109503852;0.418082814282653;1.1146420617898305;0.30255782991563057
17;1.1259918772512012;0.3426670935745774;1.0626930193768607;0.26967390927232127
18;1.1149879733721415;0.283449626146731;1.0507835653093127;0.2380273070355708
19;1.0924187637037701;0.2921014307066798;1.0275029480457305;0.23818309865468604
20;1.0209663710660404;0.24446824677711862;0.9594024487667614;0.203975611387498
21;0.9063991169134776;0.2477891770011576;0.8630103117889828;0.20577067767523907
22;0.9689522922039032;0.252126717146232;0.9205924974547492;0.20774795512922786
23;0.8618886808554331;0.2591399368725847;0.8216471506489648;0.21610453075506733
24;0.941904448138343;0.2812989270314574;0.8948122137122684;0.23247107861309566
25;1.0125571495956844;0.24379139886745674;0.9276757578055064;0.2020000306550752
26;0.9312442365619872;0.23907565290573984;0.8521258970101674;0.19873925247652965
27;0.7941441635290781;0.21511497640246738;0.7527696235312356;0.1816323402440916
28;0.8838273737165663;0.2255266950127076;0.8413007610374027;0.18830712785182352
29;0.7970101437634892;0.2460446730679409;0.7611479618483119;0.2081133025507866
30;0.7896018584569295;0.26148897083211603;0.7540236198239856;0.2177530473977227
31;0.8254250261518691;0.21678491808812728;0.7827842715713713;0.18210882858627223
32;0.7954088045491112;0.2013055597304959;0.7593068692419264;0.16907354376532815
33;0.9276388029257456;0.22747817530233244;0.8905250317520566;0.18926172936996657
34;0.753520879149437;0.2536955186462199;0.7217068238390817;0.21238707965874876
35;0.9119879434506099;0.2719612395687198;0.8761181490288841;0.2249277909074656
36;0.8450431373384264;0.25382924994284456;0.8116167220804427;0.21246659283695574
37;1.0183364364835952;0.25630435857667844;0.9522098057799869;0.21352630508640272
38;0.8687296138869391;0.2435350683517754;0.8309107561906178;0.2049439942294901
39;0.7919061968723933;0.21055270113389601;0.7606322861380047;0.1778491457331587
40;1.0021664996941884;0.2733366696682589;0.9525080379512575;0.22706922383142888
41;0.7270399034023285;0.22164302538211897;0.7000814371638828;0.18486065808974672
42;0.8542876988649368;0.2980945308438756;0.8163205789195167;0.2421566524796865
43;0.7910765724049674;0.25435020620088006;0.7455843650632434;0.21357331264086746
44;0.7044150905476676;0.23849117976285264;0.6691517525249058;0.19928796127417378
45;0.688867195116149;0.22501801563670265;0.6658320181899601;0.18998518666128142
46;0.6929266601800919;0.2353011461431875;0.6674796356095208;0.19359542984999611
47;0.8321130106846492;0.23384567151052496;0.7964141954978307;0.19606115890598053
48;0.7048521902826097;0.27407982337965886;0.6733638538254632;0.22725765840997073
49;0.7964554637670517;0.23124140991554173;0.7577193985382716;0.19479402615053748
50;0.7001398848162756;0.22956533227327533;0.6774008747604158;0.19449871742505243
51;0.7383856998549567;0.25749648365573113;0.7084820926189422;0.21307674306973984
52;0.8219247450431187;0.23307664154774763;0.7697850704193115;0.19717848965559492
53;0.7344485845830705;0.29766445520164614;0.711063211494022;0.2419988421342251
54;0.7493571221828461;0.2505334704235958;0.7227262261841032;0.2103912744999186
55;0.7959654041462474;0.22806161059997976;0.7611655690603786;0.1915313990109346
56;0.6862257758776347;0.2815760112028908;0.6645824256870482;0.23094933130778372
57;0.7710972024334801;0.25518779398407787;0.7460619807243347;0.2137844073506792
58;0.8221827907694711;0.24401688731036716;0.7959421240621143;0.2026169448429507
59;0.7404175241788228;0.230958143532255;0.7162299248907301;0.19313559855800122
60;0.7399441306789716;0.27523006082893436;0.7114398118522433;0.2272980867525224
61;0.7517320871353149;0.24250169708763927;0.7257163180245294;0.20337935858697165
62;0.7582649131615956;0.24623227359684693;0.7311034262180328;0.20446415133880114
63;0.8172144611676534;0.2515161688524214;0.780217448870341;0.21045522860632362
64;0.7112750505407651;0.24102923151142683;0.6873514470126894;0.2009296254466542
65;0.967682115899192;0.320546276380562;0.9261761274602678;0.2600023475771939
66;0.873820134666231;0.241114893541883;0.8308280524280336;0.20354158615439452
67;0.8756983094745212;0.318018736153714;0.824008881052335;0.25322537527641875
68;0.8484663724899292;0.24487966402772476;0.807861864566803;0.2044855267846618
69;0.6709477590190039;0.22786414457633244;0.6513815108272765;0.19008071890196085
70;0.68362424770991;0.23142878694290464;0.6581447021828757;0.19670440850313753
71;0.7039843344026142;0.24841804782309654;0.6806066476636463;0.20646720693383197
72;1.0337525854508083;0.2914744503478604;0.9755346993605296;0.23729667645371097
73;0.772423306438658;0.2479374365912835;0.7433501895931032;0.20792763829839797
74;0.7686766240331862;0.24054688642817465;0.7305312176545461;0.2020085361701521
75;0.7113239741987653;0.24720357375388796;0.6878625084956487;0.20828580792823975
76;0.6880706323517694;0.31305086707950314;0.6630496197276645;0.24439562575108456
77;0.8629480034112931;0.3323370080695234;0.7710563060310152;0.26590382858094846
78;0.8378411501646041;0.28219545439986343;0.7853846702310774;0.23232661483978684
79;0.7757861369185978;0.21726700213780117;0.7416599498854743;0.18317319911015642
80;0.7735576152801513;0.29050840592985466;0.74433623486095;0.2349562665172429
81;0.826309853957759;0.26660166515714745;0.7735837227768368;0.2207673524760387
82;0.7476300535930528;0.2768132619623264;0.7209581981102625;0.22965066266161474
83;0.6604753641618623;0.24336956998079337;0.62491289112303;0.2025522569046271
84;0.6729898600114717;0.25879414077975194;0.6479810466368993;0.21434208598326554
85;0.657534570991993;0.25771199163070624;0.6368292060163286;0.2130606326470363
86;0.7209626840220558;0.2644273027544841;0.6853988885879516;0.22060570885977623
87;0.8658046854866875;0.2206111786548387;0.8112223247687022;0.18589394327930428
88;0.6742916372087266;0.2660428475382188;0.6470918367306392;0.21870488987240772
89;0.7594428294234805;0.23304482948415997;0.7357128192981084;0.19487673519390888
90;0.6483760148286819;0.28853849992579356;0.6304811338583628;0.23603713525120507
91;0.7051025066110823;0.31008299224247987;0.682808326681455;0.25057586865626613
92;0.740722284714381;0.23982734727790309;0.7149157365163167;0.20001330126929548
93;0.7245834867159525;0.24788214282175017;0.697830370399687;0.20709673762956465
94;0.7451103846232097;0.3555762343616648;0.7234093073341582;0.2761667278510603
95;0.851098186771075;0.2650162981854836;0.7957315842310587;0.2179787172896216
96;0.8547308660215802;0.3247383724982766;0.8103553881247838;0.25378109319982206
97;0.8802462912268109;0.2410572799271904;0.8158819768163893;0.19860167380895952
98;0.7110818684101105;0.2594207375289195;0.6872721817758348;0.21354525338392705
99;0.7607326224446297;0.2782807652067525;0.7343680613570743;0.22908469215099103
100;0.7549261518650585;0.23975975824181328;0.6938373764355977;0.2004080358469351
101;0.7756405535671446;0.25805617865725333;0.7488736134436396;0.21674266847019846
102;0.6613097055090799;0.24327767100079323;0.6423375396264924;0.20325925537194547
103;0.8043684608406491;0.2973156369883906;0.7800857166449229;0.24230151598087765
104;0.7269990960756938;0.24556543479610066;0.7064253446128633;0.20359914762031456
105;0.6765705042415195;0.22959163181208583;0.6552256925238503;0.193246434093453
106;0.6608511712816026;0.23520585721019993;0.6413953602313995;0.19642505330160598
107;0.8073820703559451;0.22594421148427168;0.7768211146195729;0.1884044675680343
108;0.9503102329042222;0.3756261040371927;0.9088504215081533;0.28914592042565346
109;0.7420890640881327;0.23652053080414506;0.7062623747520976;0.1960936384540136
110;0.6326189984877905;0.32621978902765975;0.6160036729441749;0.26032879010943527
111;0.6558515845073594;0.24987314683808523;0.6330340617232852;0.20806425387590108
112;0.6945744054185019;0.22123853464356877;0.6736013223727544;0.18581972789781337
113;0.7249909011854065;0.2963708492673256;0.6993230753474765;0.24367935595695267
114;0.7678518762191137;0.22881724833595482;0.7370441168546676;0.193025185726583
115;0.8636714981661903;0.22035961459517817;0.817388876941469;0.18521727893543852
