;loss_train;loss_val;metric_train;metric_val
0;5.868131383260091;3.330246262749036;3.1795284748077393;0.69180422756407
1;6.135939102702671;5.7463396655188665;2.8933797518412274;0.750683950053321
2;7.776687505510118;2.0783987500601344;3.1915771775775488;0.7260911262697644
3;5.870319202211168;1.774685359497865;2.916410462061564;0.6692454948193497
4;5.6612689601050485;7.707735443115235;2.9537534872690836;0.8137058350774977
5;5.740827491548326;2.070581443111102;3.0411381562550863;0.8278748277160857
6;5.384302928712633;1.7834998139594165;2.7473002009921603;0.7861753778014746
7;5.572597689098782;1.5739011492994097;3.00319914287991;0.732334582010905
8;4.401468075646294;1.4295495969967709;2.637245535850525;0.5190244953044587
9;3.631474322742886;0.8077423081215885;2.452061335245768;0.4365446523245838
10;3.2889368640051946;1.6359002710630497;2.3399426407284207;0.5172366974254449
11;3.1424952109654742;0.9864888579274217;2.1310739212565952;0.49772049422479336
12;2.7594121244218615;0.6755086311035686;2.0330653137630885;0.42871243535644477
13;2.2226425144407482;0.5479242829502456;1.7654193758964538;0.3474635649782916
14;1.8106778197818332;0.6208320202098953;1.5198699335257213;0.3689385063946247
15;1.8215080161889394;0.4104281533509493;1.603275552060869;0.29809633567929267
16;1.4120206038157146;0.5633946252779828;1.2508970936139425;0.35675913600458037
17;1.6240323649512396;0.4432740034535527;1.3780327041943867;0.3091460981716712
18;1.2223187526067099;0.2499192188286947;1.111289432975981;0.20556488623842598
19;0.9998266796271006;0.27533835781117283;0.9359218100706737;0.22885326892137528
20;1.0560527225335439;0.2575526331654853;0.9982791509893205;0.21279756797270644
21;1.0607353780004714;0.31460513522227607;0.9927956544690661;0.24801811391694678
22;0.9776372631390889;0.26954543580197626;0.9136250522401598;0.223973297741678
23;0.86670593685574;0.2611315279578169;0.819217754734887;0.21158028648545343
24;1.1045318335294723;0.25596548933277113;1.0242013778951433;0.20670707672316996
25;0.8526810646057129;0.31388446231269174;0.8187957730558183;0.2508851134528716
26;0.8105804231431749;0.25477346321567895;0.780015443596575;0.20958309517138535
27;0.8712275922298431;0.2855894987367921;0.8341860271162457;0.2260496383636362
28;0.8685755332310995;0.29063625679247906;0.8275313215123282;0.23350872103538778
29;0.8747826764980952;0.2523509743002554;0.8308994415733549;0.206892449915823
30;1.0326363315184912;0.2903623799379501;0.9482916656467649;0.2311513500339869
31;0.8066934982935587;0.2670290130087071;0.7720663703150219;0.21355992464555634
32;0.7851012044482761;0.2554180359312644;0.7562111404207018;0.208629498227189
33;0.7889757656388813;0.27045766769184004;0.7625849942366282;0.2212667738372046
34;0.7255001535018285;0.24561997935589816;0.7006107850207223;0.20310274325828587
35;0.8043159974945916;0.2963609762515666;0.7723729925023185;0.2341421825785397
36;0.6936023339629174;0.2571351575768656;0.670380654434363;0.20819876324385406
37;0.8265779932339986;0.32370738757567274;0.7819989340172874;0.25367391631265895
