;loss_train;loss_val;metric_train;metric_val
0;6.484679635365804;3.02392593283051;3.0564456303914387;0.7934427417064499
1;6.2689227104187015;2.8309617632793054;3.0247082074483234;0.7491128048135175
2;6.18137805726793;2.862224173380269;3.0920175234476726;0.6943685695373764
3;5.867048761579725;1.827701968451341;2.9581630680296156;0.6856788934932815
4;5.566334075397915;1.384212410863903;2.856062168545193;0.5490556502714753
5;5.1057555543051825;1.0610008280310366;2.9169126669565837;0.5592882989181412
6;5.257624869876437;2.9745880646838083;2.708815352121989;0.922148650056786
7;5.724926233291626;1.7078859822617636;3.0820576773749457;0.5180209181374974
8;4.1788101964526705;1.0860063533816073;2.6738048844867284;0.5543012802385622
9;3.473727626270718;1.0261698497666254;2.3475623607635496;0.5872874658968713
10;3.5163264407051935;2.2673323546846706;2.5131918721728854;0.6035860042605136
11;3.0739219930436876;0.5829774370158298;2.1658290055063034;0.397427502176207
12;2.413274878925747;0.4640397402147452;1.9224346902635363;0.36088873586720893
13;2.198364574379391;0.5811504654586315;1.7563110219107734;0.4352803589569198
14;1.9875304208861457;0.2928751362384193;1.6560269051127963;0.23018144307554597
15;1.6198029345936245;0.4278700639687789;1.4488778630892436;0.30017201309092345
16;1.4058636367321014;0.3229061383469444;1.2934713688161639;0.2482274272893038
17;1.0905644681718614;0.3124098084246119;1.0337306559085846;0.24417370379798942
18;1.000500468413035;0.4170730273135834;0.952881615029441;0.2953282754247387
19;1.0267431636651356;0.34647583162619006;0.9628342284096612;0.28009175066318776
20;0.9137449966536628;0.2948946286458522;0.8685123436980777;0.23744724885974494
21;1.0090813087092505;0.31208725473326115;0.9562729931539959;0.24219823719209266
22;1.034515498744117;0.28640791554417877;0.9777830531199773;0.22839569060338868
23;0.8652821272611618;0.25082590393204657;0.829086669948366;0.20635990744146207
24;0.8872894730832842;0.24754666899259772;0.8481144318977992;0.20285185662732047
25;0.9094631950060527;0.24274891393207426;0.857030008898841;0.1982565191263954
26;0.8115093292461502;0.2464645074473487;0.781898613108529;0.20321292813039488
27;0.8575564874543085;0.26598979846263926;0.8219172133339776;0.21660073702741
28;0.9328420446978675;0.31034480494757494;0.8824132124582926;0.23762696877949768
29;0.7779774950610266;0.2713031446561217;0.7449099514219496;0.22054823748249974
30;0.8982601314783096;0.282395856661929;0.8458199467923906;0.22850104516579045
31;0.7859015458159977;0.24255027723395162;0.7475205285681619;0.19935948476195336
32;0.7901468065049914;0.24616797177328004;0.7605195201105541;0.2007726897382074
33;0.7691978616846933;0.2611859183292836;0.7363708992799123;0.20935252801411683
34;0.8771129035287433;0.2686683850362897;0.8320397545893987;0.2186536602055033
35;0.7037141627735561;0.2927266362433632;0.6824539158079359;0.24283437848918968
36;0.7842845963107214;0.24355694390833377;0.7495494845840666;0.1991851548767752
37;0.8006170196665658;0.28987719126356143;0.7704147385226355;0.24022727956891887
38;0.8331639528274536;0.24800385744052214;0.8014400194088618;0.20569252976112895
39;0.7634515509009361;0.27369892694469955;0.7308094600836436;0.22198784498290883
40;0.9205561583240827;0.25926435032031603;0.8793856802913878;0.20837571607488725
41;1.0332742147975498;0.26962281133876076;0.9658821917242474;0.22109419559645985
42;0.9703716708554162;0.29724469534638853;0.9032519439856211;0.245299157127738
43;0.8437006943755679;0.2991695631088482;0.8090880774789386;0.24912129518472487
44;0.9630246539910634;0.3157736279691259;0.9183737297852834;0.24510573375349243
45;0.9117416520913442;0.25748947055981264;0.8502356439828873;0.21057036484465547
46;0.7050635957055622;0.2599339271792107;0.6826079666614533;0.2113092545626892
47;0.8827537215418286;0.23723494375848936;0.8450872653060489;0.19739830281275014
48;0.6643369744221369;0.27526827835374407;0.6423514852921168;0.22902739745461279
49;0.8318108532163832;0.2703012925313993;0.784616051448716;0.2278143836081856
50;0.7978574673334757;0.233260479165862;0.7590402781963348;0.1945511190738115
51;0.7409490042262608;0.30949816500975025;0.7099514269166523;0.25671627724336255
52;0.7146373844809002;0.25173023861522476;0.6883364525106218;0.2065292005530662
53;0.7316686027579837;0.25410060612484814;0.701904653178321;0.20905673968502217
54;0.7819913350873523;0.2563307482128342;0.7478648563226064;0.20995713914744557
55;0.7378356721666124;0.2534656188243793;0.7106864621241887;0.20979791595083144
56;0.7891358743111293;0.29193818151122997;0.7524629642566045;0.23225816142641836
57;1.183721845017539;0.30933452287895813;1.0873461233245;0.24257112712495857
58;1.108055063088735;0.2550660480434696;1.0174286292658912;0.20844901549733347
59;0.7910040822294023;0.2746538519859314;0.7555575145615472;0.22260764526824156
60;0.8357048236661487;0.3440978969757756;0.7979847586817211;0.273151899750034
61;0.7187756478786469;0.2800026644435194;0.6935903585619396;0.22931046796341736
62;0.7523008058468501;0.25730257448222904;0.7260990026924345;0.21110326399405796
63;0.8031976560751597;0.31617765869531367;0.7772198133998447;0.2476884476840496
64;1.24263563685947;0.5089638241463237;1.1232568866676755;0.3382024995154805
65;1.2132684979173871;0.25668483348563315;1.1176096922821468;0.20750184036894806
66;0.9701781372229258;0.2345970602085193;0.8858629577689701;0.19568648357979126
67;0.7873433020379809;0.2464935696269903;0.7449386828475528;0.20211261436343192
68;0.696424400806427;0.2466136742512592;0.6751050459014045;0.20155043131154443
69;0.7930254078573651;0.24910951746213766;0.7548056165377299;0.20648291495421695
70;0.7277073389954037;0.24993452843433867;0.698429505692588;0.20767424987085784
71;0.6841791993214025;0.25454278582086165;0.6608180531197124;0.21213389541953803
72;0.7638729542493821;0.25484718927699657;0.7363720109065374;0.20976322300525174
73;0.7783984732296731;0.28244474882053006;0.7394693998826875;0.22607129852597913
74;0.687114566233423;0.23912317752838136;0.6562840130594042;0.19819891664406492
75;0.6568816979726155;0.259805045913284;0.6359362446599537;0.21266166666626102
76;0.6962190647919972;0.24502775295534068;0.6670234458314048;0.20168745083630912
77;0.8290736181868448;0.2568595981846253;0.7956460608376397;0.21324971481743787
78;0.7942974295881059;0.24243349444328083;0.7653138988547855;0.19826482982478208
79;0.6583962895803981;0.2542457955139172;0.6395185634493827;0.20547652035408343
80;0.7568570693333944;0.2475747402492238;0.7237987736860911;0.20404328040054276
81;0.7417566855748494;0.3030186794077357;0.7161218418015374;0.2514490219867892
82;0.8377043063441912;0.31521488786157636;0.7876677342587047;0.2597433581120438
83;1.0187424169646369;0.24200136002360118;0.9611327482594384;0.19785032731791338
84;0.707124501797888;0.24835830678542456;0.6868155631754134;0.2019260372966528
85;0.6482962128188875;0.23874829523265362;0.6280226303471459;0.19649002706218097
86;0.705050703883171;0.2454397086881929;0.6804056521919039;0.19942817797677384
87;0.6888339435060818;0.24217976710448663;0.6686840683221817;0.2003165129572153
88;0.7740701470110152;0.2609224493201408;0.7428854698936145;0.21312089096754788
89;0.730166565378507;0.259482264974051;0.7027234259578917;0.2133794291358855
90;0.6684325718217425;0.3411541265125076;0.6497586776812871;0.2780854799267318
